,open,high,low,close,volume,symbol,date,ema20,ema50,ema200,ema20_ema50,ema50_ema200,ema20_price,ema50_price,ema200_price,rsi,atr,atr_pct,vol_by_avg_vol,price_change_pct,high_low_pct,close_position_in_range,gap_pct,fib_pivot_distance_pct,fib_r1_distance_pct,fib_r2_distance_pct,fib_s1_distance_pct,fib_s2_distance_pct,macd_ls_signal,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,body_to_range,upper_shadow_to_range,lower_shadow_to_range,is_doji,is_hammer,is_shooting_star,range_pct,close_below_1/2,strong_rejection,bb_position,nearest_support,support_strength,support_distance_pct,nearest_resistance,resistance_strength,resistance_distance_pct,target_hit,max_return,min_return,risk_reward_ratio
38823,326.9,337.45,325.0,332.4,2.9651,NSE:JYOTHYLAB-EQ,2025-07-31,340.0269274818289,343.2959417196131,362.10020656892476,0.9904775622414607,0.9480688922343039,1.0229450285253578,1.0327796080614113,1.0893508019522407,14.611872146118628,7.325000000000001,0.022036702767749702,0.5618571334746753,0.6205539579234007,3.7454873646209355,0.5943775100401594,-1.0443469047979552,-0.19316805620891378,-1.991811028574929,-3.0709743641584275,1.6727263829101675,2.8607501449251242,0,5.5,12.449999999999989,5.050000000000011,1.8999999999999773,1,0,0.44176706791825976,0.4056224896340394,0.15261044164448792,0,0,0,0.037454873646209356,False,0,0.15609951918473197,332.15,32,0.07521058965102287,348.65,37,4.888688327316486,,,,
38947,1044.5,1044.5,1015.2,1020.0,1.09833,NSE:JYOTICNC-EQ,2025-07-31,1045.0464224952996,1080.393373293723,1084.1479176820765,0.9672832584203441,0.9965368707285066,1.0245553161718624,1.05920918950365,1.0628901153745847,51.1111111111111,32.22857142857145,0.0315966386554622,0.1604827343091317,-2.476336169805917,2.8725490196078387,0.16382252559726831,-0.13385600917870646,-0.8540805349991543,-2.68960834411804,-3.790019264633778,1.0520242239534743,2.2666842413857418,0,24.5,29.299999999999955,0.0,4.7999999999999545,0,1,0.8361774741173469,0.0,0.1638225255413562,0,0,0,0.028725490196078386,True,1,0.27847125437429787,1002.2,14,1.7450980392156819,1084.0,21,6.2745098039215685,,,,
39071,1165.0,1194.1,1151.0,1177.0,54.26576,NSE:KAJARIACER-EQ,2025-07-31,1172.2171040146668,1107.3509852690918,1002.7676579604872,1.0585777405795256,1.104294675320218,0.9959363670472955,0.9408249662439182,0.8519691231609917,49.39759036144579,42.92857142857146,0.036472872921471076,9.0720246984315,0.6843455945252352,3.6618521665250556,0.6032482598607901,-0.3421727972626176,0.3296016366426199,-1.2429073752445639,-2.1900075583218626,1.9529990610853722,2.982454717905954,0,12.0,43.09999999999991,17.09999999999991,14.0,1,0,0.278422273717304,0.3967517400471561,0.3248259860035213,0,0,0,0.03661852166525056,False,0,0.38788120283004035,1150.1,11,2.285471537807994,1268.5,4,7.7740016992353445,,,,
39195,176.49,181.0,172.1,177.91,8.90013,NSE:KALAMANDIR-EQ,2025-07-31,168.88267792572012,154.7790500063075,151.1618982195681,1.0911210394354913,1.0239289915603293,0.9492590519123159,0.8699851048637373,0.8496537475103597,71.14861186717476,9.557142857142853,0.05371897508371004,0.5487980997705552,0.0,5.002529368781971,0.6528089887640448,-0.7981563711989138,-3.8965014314781166,-9.504215761021008,-12.653002896903178,2.452105229232388,6.811287331268358,0,1.4199999999999875,8.900000000000006,3.0900000000000034,4.390000000000015,1,0,0.159550561618481,0.3471910108458529,0.49325842641207046,0,0,0,0.050025293687819716,False,1,0.718903490508386,174.5,5,1.9166994547805052,182.5,4,2.579956157607781,,,,
39319,590.5,603.65,590.5,594.7,37.26886,NSE:KALYANKJIL-EQ,2025-07-31,590.0664358145294,568.5300704078694,528.4282920687095,1.0378807850765213,1.0758887798799872,0.9922085687145273,0.9559947375279458,0.8885627914388927,56.59485023646877,14.978571428571424,0.025186768839030475,1.0167408514613652,-1.9698343361081239,2.2111989238271357,0.3193916349809926,-2.662161048380446,-0.6996276444756033,-2.113811663813353,-2.967542014630078,0.756017448563524,1.676838624820342,0,4.2000000000000455,13.149999999999977,8.949999999999932,0.0,1,0,0.3193916347381092,0.6806083645014345,0.0,0,0,0,0.022111989238271356,False,0,0.5492526738343024,593.6,12,0.1849672103581676,617.7,4,3.8674962165797875,,,,
39443,257.9,267.0,255.1,263.6,19.77893,NSE:KARURVYSYA-EQ,2025-07-31,264.23870900168885,254.3751535810771,237.47822630395672,1.0387756244340427,1.0711514800329247,1.0024230235268923,0.9650043762559828,0.9009037416690314,41.06280193236724,6.685714285714279,0.02536310427053975,0.6446793643777299,1.8350395982229089,4.514415781487104,0.7142857142857163,-0.36700791964459933,0.4547648687787383,-2.026908158527099,-3.499733245342531,3.065427518208489,4.747215880462069,0,5.7000000000000455,11.900000000000006,3.3999999999999773,2.799999999999983,1,0,0.47899159623614507,0.2857142854741876,0.23529411744933112,0,0,0,0.045144157814871036,False,0,0.2542446139423983,254.6,4,3.4142640364188273,276.95,15,5.064491654021231,,,,
39567,5590.0,6284.0,5477.0,6172.0,38.89665,NSE:KAYNES-EQ,2025-07-31,5837.215914200206,5805.319093336225,5309.937435607051,1.0054944130290089,1.0932933134780976,0.9457576011341876,0.9405896133078783,0.8603268690225293,56.468401486988846,201.57142857142858,0.03265901305434682,7.952938512193151,9.47144377438808,13.075178224238496,0.8612143742255266,-0.8513657325292656,6.404620291354194,0.5821444204450932,-2.7069597312114206,12.94261629411341,17.399155989087884,1,582.0,807.0,112.0,113.0,1,0,0.7211895910691303,0.13878562577275358,0.14002478314572459,0,0,0,0.13075178224238496,False,1,0.8147924797353292,5808.0,17,5.897602073882048,6187.4,13,0.24951393389500381,,,,
39691,865.0,885.9,858.2,861.5,5.25859,NSE:KEC-EQ,2025-07-31,873.7567787816855,862.8898817447736,826.3941405379667,1.012593608137969,1.0441626330785077,1.014227253373982,1.0016133276201666,0.9592503082274715,48.56753069577082,22.24642857142859,0.025822900257026805,0.45664686968262114,-1.3116444240792766,3.215322112594304,0.11913357400721887,-0.910705080474259,-0.6095333320514641,-2.136317426543741,-3.0563451750754878,0.9656448815789453,1.963989372547254,1,3.5,27.699999999999932,20.899999999999977,3.2999999999999545,0,1,0.12635379056810364,0.7545126351066751,0.11913357396421036,0,0,0,0.03215322112594304,True,1,0.21708952739645118,850.5,15,1.2768427161926872,861.65,7,0.017411491584443096,,,,
39815,3860.0,3880.2,3783.0,3844.2,3.5163,NSE:KEI-EQ,2025-07-31,3859.82454183344,3729.4041450752984,3659.2394795709515,1.0349708402963949,1.019174657984553,1.004064445615067,0.9701379077767283,0.9518858226863721,68.8199967537737,108.25000000000007,0.028159304926902887,0.9776385648289222,-1.4661403598708225,2.528484470110812,0.629629629629629,-1.061157533193215,-0.7745241606453738,-2.362994011874673,-3.3191851804036268,0.8664865531467469,1.9077099262948156,0,15.800000000000182,97.19999999999982,20.199999999999818,61.19999999999982,0,1,0.16255144031249688,0.20781893001977025,0.6296296295648522,0,0,0,0.025284844701108117,False,0,0.48183725588500936,3601.1,13,6.323812496748346,3861.0,21,0.437022007179652,,,,
39939,1091.0,1105.3,1077.2,1082.9,13.6017,NSE:KFINTECH-EQ,2025-07-31,1212.9758442258499,1211.8895580054768,1131.3575966317371,1.0008963574388419,1.0711817038339588,1.1201180572775415,1.1191149302848618,1.044747988393884,16.979166666666686,35.485714285714316,0.03276915161669066,0.882273649493164,-2.3710782545979043,2.594884107489141,0.20284697508897023,-1.6408222142084423,-4.774885684136471,-8.782734270602175,-11.094464983911777,-0.39866288263137734,2.5118576371665267,0,8.099999999999909,28.09999999999991,14.299999999999955,5.7000000000000455,0,1,0.2882562276554225,0.5088967969719229,0.2028469750167827,0,0,0,0.02594884107489141,True,1,0.0,1006.3,11,7.073598670237338,1170.4,7,8.080155138978668,,,,
40063,740.0,761.9,731.0,751.2,2.57226,NSE:KIMS-EQ,2025-07-31,736.2557225247999,701.5705535838075,645.1672794640377,1.0494393169208875,1.0874242633114095,0.9801061268966984,0.9339331117995308,0.8588488810756625,62.2012393036294,25.025000000000002,0.033313365282215124,0.4440877522619253,0.09994003597841294,4.113418530351434,0.6537216828478984,-1.3924978346325598,-0.914526908195561,-3.6100466936954274,-5.2032623605716815,1.9360891117547303,3.780653307870175,0,11.200000000000045,30.899999999999977,10.699999999999932,9.0,1,0,0.36245954680826725,0.3462783170400374,0.2912621358280707,0,0,0,0.04113418530351434,False,0,0.6317068564700463,708.0,5,5.750798722044735,788.7600000000001,1,5.000000000000008,,,,
40187,322.8,326.9,315.2,317.9,1.7169,NSE:KIOCL-EQ,2025-07-31,315.7610537288423,301.43416362689334,297.75234221304294,1.0475290853882189,1.0123653818689897,0.9932716380271857,0.9482043523966447,0.9366226555930889,60.61144685389263,17.33928571428571,0.0545432076573945,0.29174360004363664,-2.8868183901023508,3.680402642340355,0.23076923076923003,-1.389949595234462,-4.791853848457622,-9.127134540435993,-11.613570861782977,-0.022203310620545768,3.1709405204436845,0,4.900000000000034,11.699999999999989,4.099999999999966,2.6999999999999886,0,1,0.4188034184454705,0.35042735012783727,0.23076923057199134,0,0,0,0.03680402642340355,True,1,0.5856394430501879,304.7,4,4.152249134948094,335.5,6,5.536332179930803,,,,
40311,557.9,557.95,545.6,548.1,2.50516,NSE:KIRIINDUS-EQ,2025-07-31,566.7177889361986,581.5450105007229,604.5351457445248,0.9745037421062942,0.9619705563760267,1.0339678688856022,1.061019906040363,1.1029650533561846,48.77781831448375,16.896428571428583,0.030827273438110897,0.4201850373362139,-2.3255813953488293,2.253238460135016,0.20242914979757048,-0.5791677804508599,-1.7753670804410888,-4.2626051762006405,-5.737244187660338,0.844553973976428,2.534158254299072,0,9.799999999999955,12.350000000000023,0.05000000000006821,2.5,0,1,0.7935222665639444,0.004048582992678728,0.2024291496336602,0,0,0,0.02253238460135016,True,1,0.22139024599367096,540.05,16,1.4687100893997571,570.5,18,4.086845466155807,,,,
40435,1910.1,2023.0,1880.0,1970.9,3.66938,NSE:KIRLOSBROS-EQ,2025-07-31,2055.239355463579,2012.2240478722497,1884.015403268774,1.0213769970778426,1.0680507411887574,1.0427923057809017,1.020967095170861,0.9559162835601877,26.901554404145088,75.8928571428572,0.03850670107202658,1.0064655077831854,2.5335553012173575,7.255568521995028,0.6356643356643363,-0.6294870460930255,0.2213694394912184,-3.3802673376345895,-5.478808098432884,4.101915118178483,6.653176180180964,1,60.80000000000018,143.0,52.09999999999991,30.09999999999991,1,0,0.4251748251450939,0.36433566431018566,0.2104895104747903,0,0,0,0.07255568521995027,False,1,0.20388490512319815,1933.9,4,1.8773149322644476,2005.75,5,1.7682277132274549,,,,
40559,902.0,914.0,895.3,904.2,0.91555,NSE:KIRLOSENG-EQ,2025-07-31,904.5161558842956,874.5330965994763,841.4632830128663,1.0342846478897199,1.0393003643227345,1.0003496526037332,0.9671898878560896,0.9306163271542427,47.160757131431616,26.657142857142876,0.029481467437671837,0.18290296847192727,-1.5193595817676775,2.06812652068127,0.475935828877009,-1.7589718455590022,-1.2849765822024597,-3.3112320760335905,-4.522005502497542,0.8280230983374495,2.1792476230781466,0,2.2000000000000455,18.700000000000045,9.799999999999955,6.7000000000000455,1,0,0.11764705876061869,0.5240641708427427,0.3582887698618792,0,0,0,0.0206812652068127,False,0,0.49942745746807565,892.7,12,1.2718425127184252,927.0,20,2.521566025215655,,,,
40683,227.05,234.0,227.05,227.3,7.51639,NSE:KITEX-BE,2025-07-31,261.4777168389763,264.4243999710103,231.5619603048736,0.9888562359133383,1.141916399493553,1.150363910422245,1.1633277605411803,1.0187503752964082,14.684466019417485,11.621428571428572,0.05112815033624536,1.3914069344967528,-4.895397489539744,3.0576330840299115,0.035971223021582795,-4.999999999999996,-7.3417308711426434,-12.640393191254521,-15.621400313533501,-1.358800960460646,2.739617671214231,0,0.25,6.949999999999989,6.699999999999989,0.0,1,0,0.03597122296982564,0.9640287755913255,0.0,1,0,1,0.030576330840299114,True,1,0.0,179.69,7,20.945886493620772,247.0,6,8.666959964804217,,,,
40807,210.0,218.0,209.0,213.95,10.08707,NSE:KNRCON-EQ,2025-07-31,218.36714085652233,220.19436700729213,245.31991729966572,0.9917017579713595,0.897580471374112,1.020645668878347,1.0291861042640436,1.1466226562265283,47.306967984934076,5.014285714285718,0.02343671752412114,0.5722234531657102,0.9626728328063763,4.206590324842254,0.5499999999999987,-0.9013260346373444,-0.5454235554798083,-2.9057538820226525,-4.308789520574294,1.9325237660717354,3.5260737154677937,0,3.9499999999999886,9.0,4.050000000000011,1.0,1,0,0.43888888840123325,0.44999999950000125,0.1111111109876543,0,0,0,0.042065903248422534,False,0,0.18344526294707494,211.0,25,1.3788268286982888,225.0,36,5.164758121056328,,,,
40931,114.8,117.3,112.24,113.44,0.55223,NSE:KOKUYOCMLN-EQ,2025-07-31,118.27153670386,119.00281345635742,116.54116289336721,0.9938549624898944,1.0211225845175629,1.0425911204501057,1.0490374952076642,1.027337472614309,22.69021739130436,3.4164285714285683,0.030116612935724332,0.17768611448477595,-1.8345448251990346,4.460507757404797,0.23715415019762892,-0.6576670128072042,0.035273368606707454,-2.8606610510127086,-4.567453497244451,3.109181752656135,5.104479077778621,1,1.3599999999999994,5.060000000000002,2.5,1.2000000000000028,0,1,0.2687747030261367,0.4940711452686339,0.23715414972894483,0,0,0,0.044605077574047976,True,1,0.21565797423709154,112.47,12,0.8550775740479539,114.39,15,0.8374471086036697,,,,
41055,417.7,431.95,410.05,415.05,1.66684,NSE:KOLTEPATIL-EQ,2025-07-31,444.59882260008044,435.0102279760715,362.28519185030154,1.0220422279922494,1.20073974250601,1.071193404650236,1.0480911407687543,0.8728712006994375,23.143236074270547,17.542857142857134,0.04226685253067614,0.48203524811177034,-1.3547237076648815,5.276472714130822,0.22831050228310526,-0.7248960190136688,-3.2299430330066645,-7.694038969031782,-10.251839759800879,1.6878808038205766,4.984006411937295,0,2.6499999999999773,21.899999999999977,14.25,5.0,0,1,0.12100456615479152,0.6506849312097336,0.22831050217885387,0,0,0,0.05276472714130822,True,1,0.021567378585986275,402.05,8,3.1321527526804,435.2,2,4.854836766654614,,,,
41179,1941.2,1998.6,1935.0,1978.6,43.03918,NSE:KOTAKBANK-EQ,2025-07-31,2100.3723671608504,2121.6692706757135,2044.161835446891,0.9899621944809144,1.0379164867892556,1.0615447119988126,1.0723083345171907,1.0331354672227286,16.556108347153142,43.81428571428574,0.022144084561955796,1.1246092986088407,0.9644333316323858,3.2143940159708837,0.6855345911949681,-0.9440220441904373,-2.457381181659536,-6.251412554211693,-8.45133396730659,1.656693436822056,4.376442807642248,0,37.399999999999864,63.59999999999991,20.0,6.2000000000000455,1,0,0.5880503143729467,0.31446540875558765,0.09748427671423289,0,0,0,0.03214394015970884,False,0,0.06682124112175979,1893.9,17,4.280804609319712,1994.9,17,0.823814818558586,,,,
41303,500.0,528.6,496.2,519.6,4.64586,NSE:KPEL-EQ,2025-07-31,515.6328441500187,500.9800227309639,443.7341772781831,1.0292483148113944,1.129009322211601,0.9923649810431461,0.9641647858563586,0.8539918731296826,56.32315158435628,24.8857142857143,0.0478939843835918,1.0537918187180295,3.177124702144559,6.2355658198614385,0.7222222222222225,-0.7148530579825303,1.2168357076997005,-2.2210708323283868,-4.230701531000155,4.90530559861742,7.321482851317261,0,19.600000000000023,32.400000000000034,9.0,3.8000000000000114,1,0,0.604938271418229,0.2777777776920436,0.11728395058108543,0,0,0,0.06235565819861438,False,1,0.5953089547050928,491.0,13,5.504234026173984,533.75,11,2.723248652809849,,,,
41427,509.85,522.8,499.9,512.75,5.26101,NSE:KPIGREEN-EQ,2025-07-31,522.2508697467545,502.85843723578205,437.4485270126859,1.0385643972040577,1.1495259583333775,1.0185292437771905,0.9807088000697846,0.8531419346907574,46.78517397881998,19.474999999999987,0.03798147245246219,0.5310884730943681,-0.38853812530354537,4.466114090687466,0.5611353711790409,-0.9519184069936818,-0.15318607564537687,-3.0067008450476376,-4.689511484255558,2.873317119263542,4.836533724241433,0,2.8999999999999773,22.899999999999977,10.049999999999955,9.950000000000045,1,0,0.12663755452985173,0.4388646286293152,0.4344978164041518,0,0,0,0.044661140906874654,False,0,0.2599054217616556,509.95,12,0.5460750853242342,544.95,6,6.279863481228677,,,,
41551,1239.9,1263.7,1212.0,1226.4,19.55639,NSE:KPITTECH-EQ,2025-07-31,1258.2109394189974,1280.8478324160392,1323.5145172409432,0.9823266336373914,0.9677625864551537,1.0259384698458882,1.0443964713111864,1.0791866578937892,42.47311827956989,34.428571428571445,0.028072872984810374,1.682266200327965,-3.31888056759952,4.215590345727335,0.27852998065764173,-2.2546314544737807,-0.2807922895955107,-3.369243842271256,-5.183483309154166,3.011599780335995,5.156552417620365,1,13.5,51.700000000000045,23.799999999999955,14.400000000000091,0,1,0.26112185681603034,0.46034816238677856,0.2785299806037675,0,0,0,0.04215590345727335,False,0,0.17560553573487775,1180.0,8,3.783431180691462,1235.0,9,0.7012393998695293,,,,
41675,1137.0,1152.8,1115.1,1140.0,6.34954,NSE:KPRMILL-EQ,2025-07-31,1178.0158338186795,1149.8616599352174,1037.5292491286934,1.02448483575411,1.108269150870551,1.0333472226479645,1.0086505788905415,0.9101133764286784,39.534075104311555,44.650000000000055,0.03916666666666672,1.3120632811604025,-3.258655804480659,3.3070175438596534,0.6604774535809035,-3.51323828920571,-3.1298682906103887,-7.164848681146385,-9.4938946222066,1.2718020867084627,4.196835255724324,0,3.0,37.700000000000045,12.799999999999955,21.90000000000009,1,0,0.07957559679586844,0.3395225463290375,0.5809018566098421,1,0,0,0.033070175438596534,False,0,0.0,1105.5,19,3.026315789473684,1257.0,4,10.263157894736842,,,,
41799,384.1,391.5,382.35,384.65,2.52552,NSE:KRBL-EQ,2025-07-31,391.46517131554793,373.56130252022876,321.8385203450029,1.0479275253473281,1.160710352880632,1.0177178508138514,0.9711719810742981,0.8367048494605561,48.02231237322514,14.053571428571432,0.03653599747451302,0.3379282559440715,-2.137132680320579,2.37878590926816,0.2513661202185749,-2.277063986770128,-1.9841842845130058,-4.467077878931526,-5.939117964140883,0.6312135272349891,2.317929591219499,0,0.5499999999999545,9.149999999999977,6.850000000000023,1.75,1,0,0.0601092895517883,0.748633878963246,0.1912568303920695,1,0,0,0.0237878590926816,False,0,0.22118282201652484,380.25,6,1.1438970492655602,418.85,4,8.89119979201873,,,,
41923,854.7,877.0,840.6,850.25,7.73572,NSE:KRN-EQ,2025-07-31,848.0554286660945,832.7920240757148,817.8042329402689,1.018327990841795,1.0183268691109117,0.9974189105158418,0.9794672438408878,0.9618397329494488,41.558741905642925,32.84285714285715,0.03862729449321629,0.9867440878929975,-1.13946863554444,4.281093795942367,0.26510989010988967,-0.6220568571594569,1.7552607958511972,-2.0724964900433154,-4.296642700337349,5.89442648458733,8.624229367358351,1,4.4500000000000455,36.39999999999998,22.299999999999955,9.649999999999977,0,1,0.12225274721916266,0.6126373624690548,0.26510989003705726,0,0,0,0.04281093795942367,False,0,0.39710109205690414,839.95,16,1.2114084092913795,853.15,16,0.341076154072329,,,,
42047,182.76,184.31,180.0,180.98,0.94751,NSE:KRONOX-EQ,2025-07-31,184.79026011033812,178.00357492061946,170.28550409543817,1.0381266791565573,1.0453242973685866,1.0210534871827723,0.9835538452901949,0.9409078577491335,40.217846669459576,6.467142857142859,0.03573401954438534,0.2851793881315821,-2.7407566638005276,2.381478616421705,0.2273781902552179,-1.784178847807406,0.10177216310096793,-2.987219592700693,-4.802112216943016,3.393947163624912,5.538318317050458,1,1.7800000000000011,4.310000000000002,1.5500000000000114,0.9799999999999898,0,1,0.412993038484935,0.3596287694672211,0.22737818972765833,0,0,0,0.023814786164217054,True,1,0.2069013161375421,178.89,10,1.154823737429552,186.95,11,3.2987070394518723,,,,
42171,173.9,177.7,172.4,175.55,0.8967,NSE:KROSS-EQ,2025-07-31,186.24010178645742,185.79658722940908,182.08219589198015,1.0023870974362985,1.0203995306582994,1.060894911913742,1.0583684832207865,1.037209888305213,24.96561210453919,6.067857142857142,0.03456483704276355,0.28096786300424365,-0.7911839502684246,3.0190828823696854,0.5943396226415124,-1.7236507487990862,-3.5216918189911883,-7.780964688330645,-10.229399552041887,1.1500743284510926,4.269371948539467,0,1.6500000000000057,5.299999999999983,2.1499999999999773,1.5,1,0,0.31132075412958554,0.4056603765930906,0.28301886739053134,0,0,0,0.030190828823696853,False,0,0.0,158.84,12,9.51865565365993,177.74,16,1.2475078325263445,,,,
42295,181.1,181.59,179.7,180.66,8.9124,NSE:KTKBANK-EQ,2025-07-31,189.53950295513135,193.1253830459517,191.38185712265454,0.9814323729265193,1.0091101944014462,1.049150354008255,1.068999131218597,1.059348262607409,20.098340503995132,2.820000000000001,0.01560943208236467,0.5591558450733014,-0.7962220635879506,1.0461640650946613,0.5079365079365081,-0.5546098511888525,-1.8738797458041327,-3.692275871039551,-4.782384583031598,0.014504483656999466,1.2179092837429608,0,0.4399999999999977,1.8900000000000148,0.4900000000000091,0.960000000000008,0,1,0.23280423157246136,0.25925925788751997,0.5079365052490135,0,0,0,0.010461640650946612,False,0,0.0,174.13,12,3.614524521200045,182.69,24,1.1236576995461094,,,,
42419,407.0,413.45,405.4,410.0,1.27775,NSE:LATENTVIEW-EQ,2025-07-31,424.11642864900205,420.0651242130444,417.6923618958166,1.0096444674942902,1.005680645694497,1.0344303137780537,1.0245490834464497,1.0187618582824796,38.69653767820773,15.299999999999986,0.03731707317073167,0.2203332469876466,-0.14612761811983016,1.9634146341463443,0.5714285714285734,-0.8767657087189533,-1.126196734752913,-3.447671699476376,-4.828182371486685,1.3096621248639302,2.8754439326321632,0,3.0,8.050000000000011,3.4499999999999886,1.6000000000000227,1,0,0.3726708069904705,0.42857142803903964,0.19875776372825374,0,0,0,0.019634146341463442,False,0,0.09234737591915525,405.1,32,1.1951219512195066,430.0,20,4.878048780487805,,,,
42543,869.0,881.45,866.25,874.35,30.33606,NSE:LAURUSLABS-EQ,2025-07-31,824.2076813542345,752.374696411668,649.1265308477654,1.0954750143580887,1.1590570723231102,0.9426518915242574,0.8604960215150317,0.7424103972639851,73.35553705245628,24.996428571428584,0.028588584172732412,1.2023341883327696,-0.8054909524079668,1.7384342654543428,0.5328947368421052,-1.4124454024618578,-0.11538110034728463,-4.189841197414951,-6.54501289622173,4.321014978390694,7.264322427708072,0,5.350000000000023,15.200000000000045,7.100000000000023,2.75,1,0,0.3519736839789651,0.46710526285058873,0.1809210525125514,0,0,0,0.017384342654543427,False,0,0.8137042072756644,683.0,1,21.884828729913654,918.0675000000001,1,5.00000000000001,,,,
42667,148.0,151.97,147.2,149.79,16.84861,NSE:LEMONTREE-EQ,2025-07-31,150.47697847533337,145.77839003294864,139.48463028809792,1.0322310353497715,1.0451215286720215,1.004586277290429,0.9732184393681063,0.931201216957727,38.4565916398714,3.99071428571429,0.02664206078986775,0.5340270489107073,0.22750083640013613,3.184458241538161,0.5429769392033539,-0.9702241552358573,-1.2833580837060625,-3.648376718401421,-5.053682901655127,1.2006841749082517,2.79878893386603,0,1.789999999999992,4.77000000000001,2.180000000000007,0.8000000000000114,1,0,0.37526205372062216,0.45702305983852654,0.16771488434441525,0,0,0,0.03184458241538161,False,0,0.41794357094739104,148.09,4,1.1349222244475523,154.72,9,3.2912744508979284,,,,
42791,586.0,590.5,582.5,586.05,16.36644,NSE:LICHSGFIN-EQ,2025-07-31,607.2206102055094,605.3240593597297,593.4569562631872,1.0031331165785575,1.0199965692057364,1.0361242388968679,1.0328880801292206,1.0126387787103273,40.85545722713865,13.846428571428573,0.02362670176849855,0.8648250344718574,-0.6779086518091688,1.3650712396553195,0.4437499999999943,-0.6863825099567756,-2.0616546714499044,-4.252925850108934,-5.558361645054473,0.23226474977507705,1.703939407209172,0,0.049999999999954525,8.0,4.4500000000000455,3.5,1,0,0.006249999992181815,0.5562499993046931,0.43749999945312495,1,0,0,0.013650712396553195,False,0,0.0705204814136866,583.5,22,0.43511645764012535,598.55,26,2.1329238119614367,,,,
42915,895.95,896.95,888.15,895.0,5.83642,NSE:LICI-EQ,2025-07-31,916.5255764067163,911.7204067980605,864.0262456621826,1.0052704420925833,1.0551998985856332,1.0240509233594595,1.0186820187687826,0.9653924532538354,37.08765315739869,14.100000000000023,0.015754189944134103,0.38501353855848836,-0.7760532150776054,0.9832402234636948,0.7784090909090875,-0.6707317073170681,0.007821840814370958,-1.2545526340265343,-2.018645796966644,1.302891003409109,2.1198832661338907,1,0.9500000000000455,8.800000000000068,1.0,6.850000000000023,0,1,0.10795454533187415,0.11363636350723051,0.7784090900245316,0,0,0,0.009832402234636948,False,0,0.14376810833086778,880.05,5,1.670391061452519,912.0,7,1.899441340782123,,,,
43039,1061.68,1061.7,1061.68,1061.68,6.21784,NSE:LIQUID1-EQ,2025-07-31,1059.8067740347285,1056.602380490271,1045.7410875358946,1.0030327336031277,1.010386216133067,0.9982356020973631,0.9952173729280677,0.9849870841834588,100.0,3.118571428571418,0.002937393026685459,1.7224850586227887,0.013188386683506985,0.0018838067967732095,0.0,0.013188386683506985,-0.2013494738781324,-0.48436541217176676,-0.658412179932889,0.08328081305243785,0.2599384902142238,0,0.0,0.01999999999998181,0.01999999999998181,0.0,0,0,0.0,0.99999950000025,0.0,1,0,1,1.8838067967732094e-05,True,1,0.883093795500755,1045.62,118,1.5126968578102793,1114.7640000000001,1,5.000000000000005,,,,
43163,1116.23,1116.23,1083.86,1083.86,5.664,NSE:LIQUIDADD-EQ,2025-07-31,1081.9947484083084,1078.8021189082694,1067.9493224617988,1.0029594208651258,1.0101622766344878,0.99827906593869,0.9953334553431896,0.9853203572987276,100.0,12.746428571428591,0.011760216791309388,0.8579405808893916,0.012918466024422606,2.9865480781650877,0.0,2.999852360388291,-0.9588012152084922,-2.085664657503292,-2.7691170544848833,0.19430159862170254,0.9202051283757636,0,32.37000000000012,32.37000000000012,0.0,0.0,0,1,0.999999999691072,0.0,0.0,0,0,0,0.02986548078165088,True,1,0.8830072827884291,1075.0,106,0.817448747993274,1138.0529999999999,1,4.999999999999999,,,,
43287,1000.0,1000.01,999.99,1000.0,60.94319,NSE:LIQUIDBEES-EQ,2025-07-31,999.9955125304273,999.9954085609504,999.9968828411724,1.0000001039699542,0.9999985257151824,0.9999955125304273,0.9999954085609504,0.9999968828411724,50.0,0.42999999999997435,0.00042999999999997435,1.709020688572757,0.0,0.001999999999998181,0.5,0.0,0.018136622107474912,-0.003258560481046042,-0.016471952967313925,0.03954096203038148,0.05276916449426742,1,0.0,0.01999999999998181,0.009999999999990905,0.009999999999990905,0,0,0.0,0.499999750000125,0.499999750000125,1,0,0,1.999999999998181e-05,False,0,0.7436698586175047,995.3,123,0.4700000000000045,1000.5,123,0.05,,,,
43411,1041.34,1041.34,1041.3,1041.31,2.17306,NSE:LIQUIDBETF-EQ,2025-07-31,1039.5205540311506,1036.4786217922924,1026.1144985076162,1.0029348721477709,1.0101003575134644,0.9982815434703889,0.995360288283309,0.9854073220343762,100.0,3.2549999999999955,0.0031258702979900274,0.6790624060182329,0.013446411248871238,0.003841315266343704,0.25,0.016327785087915075,0.02580749275404411,0.00415711614636893,-0.009213826080629485,0.047467245778105314,0.06085335229979521,0,0.029999999999972715,0.03999999999996362,0.0,0.009999999999990905,0,1,0.7499998125000469,0.0,0.24999993750001562,0,0,0,3.841315266343704e-05,False,0,0.884036555316339,1030.0,115,1.086131891559665,1050.0,37,0.8345257416139338,,,,
