,open,high,low,close,volume,symbol,date,ema20,ema50,ema200,ema20_ema50,ema50_ema200,ema20_price,ema50_price,ema200_price,rsi,atr,atr_pct,vol_by_avg_vol,price_change_pct,high_low_pct,close_position_in_range,gap_pct,fib_pivot_distance_pct,fib_r1_distance_pct,fib_r2_distance_pct,fib_s1_distance_pct,fib_s2_distance_pct,macd_ls_signal,body,range,upper_shadow,lower_shadow,is_bullish,is_bearish,body_to_range,upper_shadow_to_range,lower_shadow_to_range,is_doji,is_hammer,is_shooting_star,range_pct,close_below_1/2,strong_rejection,bb_position,nearest_support,support_strength,support_distance_pct,nearest_resistance,resistance_strength,resistance_distance_pct,target_hit,max_return,min_return,risk_reward_ratio
23271,358.5,358.5,352.2,355.95,3.3861,NSE:GENUSPOWER-EQ,2025-07-30,364.55400672098324,358.8083998225851,331.537508327889,1.016013022273835,1.0822558256899408,1.0241719531422482,1.0080303408416493,0.9314159525997724,47.24137931034481,11.392857142857139,0.03200690305620772,0.24929235382560505,0.2393691917769546,1.769911504424782,0.5952380952380941,0.9574767671078505,-1.2109830332858467,-4.216810409471463,-5.984090414453581,1.989611643883244,4.072698949068942,0,2.5500000000000114,6.300000000000011,0.0,3.75,0,1,0.40476190411942664,0.0,0.5952380942932718,0,0,0,0.01769911504424782,False,0,0.23565504170261428,353.3,12,0.7444865851945435,379.55,14,6.630144683242036,,,,
23394,292.9,302.55,289.55,300.2,2.51302,NSE:GEPIL-EQ,2025-07-30,300.73750724265517,294.8577145737602,280.2524597140022,1.0199411186422396,1.052114635763278,1.0017904971440879,0.9822042457487015,0.9335524973817529,36.460554371002104,11.046428571428569,0.036796897306557524,0.3659690465756492,4.435554009392939,4.330446369087276,0.8192307692307674,1.8959819098973696,3.4886927744070615,0.3373433733067225,-1.5154224158378455,6.844413250842712,9.028559889620395,1,7.300000000000011,13.0,2.3500000000000227,3.349999999999966,1,0,0.5615384611065097,0.18076923063017925,0.2576923074940802,0,0,0,0.043304463690872756,False,0,0.39040417882812145,278.7,5,7.161892071952032,305.2,6,1.6655562958027983,,,,
23517,957.95,960.4,943.0,947.0,1.45547,NSE:GESHIP-EQ,2025-07-30,977.4379155930766,971.3345355590803,956.5256977923609,1.0062834994644592,1.0154819026826962,1.032141410341158,1.0256964472640764,1.0100588149866536,26.755590427618642,21.596428571428564,0.0228050988082667,0.19434017926024552,-1.163700881907841,1.8373812038014758,0.22988505747126467,-0.020873558419864508,-0.9507473145833701,-3.903311510150851,-5.641032181489669,2.1890028230925864,4.2302054512727425,0,10.950000000000045,17.399999999999977,2.449999999999932,4.0,0,1,0.629310344465917,0.1408045976202235,0.2298850573391468,0,0,0,0.018373812038014758,True,1,0.07854580148547874,935.7,19,1.1932418162618748,963.0,14,1.689545934530095,,,,
23640,374.0,390.85,374.0,381.95,32.53435,NSE:GICRE-EQ,2025-07-30,380.2840814264786,388.03987448036906,401.17896754774887,0.9800128967048133,0.9672487988398445,0.9956383857218972,1.0159441667243594,1.050344200936638,54.18719211822657,8.603571428571431,0.022525386643726747,3.7365916159706276,2.826759994615695,4.4115721953135285,0.4718100890207702,0.6864988558352434,1.001330994543795,-1.2871140335635152,-2.649809568805406,3.398399533364919,4.937017184174926,1,7.949999999999989,16.850000000000023,8.900000000000034,0.0,1,0,0.4718100887407642,0.5281899106657639,0.0,0,0,0,0.04411572195313529,False,0,0.6079708100093476,370.5,22,2.9977745778243197,388.45,34,1.7017934284592222,,,,
23763,201.9,203.25,198.0,198.78,2.17331,NSE:GIPCL-EQ,2025-07-30,206.25468034007324,203.66167475777533,194.87664624949568,1.012731927032329,1.045079945069623,1.037602778650132,1.0245581786788174,0.9803634482819986,23.020198781660795,5.365714285714288,0.02699323013237895,0.40529267691923937,-1.16348448687351,2.641110775731965,0.1485714285714288,0.38782816229117,-1.1389068483612774,-3.4321941266487044,-4.796570799109181,1.2659517562851754,2.811037264992616,0,3.1200000000000045,5.25,1.3499999999999943,0.7800000000000011,0,1,0.5942857131537423,0.25714285665306014,0.1485714282884356,0,0,0,0.02641110775731965,True,1,0.10401548151226407,195.5,22,1.6500653989334948,198.89,19,0.055337559110567064,,,,
23886,2102.0,2130.0,2050.0,2060.7,1.40627,NSE:GLAND-EQ,2025-07-30,1961.94716039509,1824.9909125689035,1630.1633269625763,1.075044893036428,1.1195141507503683,0.9520780125176348,0.8856169809137204,0.7910726097746282,73.656618610747,68.29285714285716,0.03314061102676623,0.45481792244003644,-1.9694591123162595,3.8821759596253704,0.13374999999999773,-0.004757147614286145,0.11951958955224058,-2.3736556776112536,-3.852829461878178,2.7433732094822103,4.434251880394269,0,41.30000000000018,80.0,28.0,10.699999999999818,0,1,0.516249999935471,0.34999999995625003,0.133749999983279,0,0,0,0.038821759596253703,True,1,0.8224460006176729,1816.9,4,11.830931236958303,2163.735,1,5.000000000000016,,,,
24009,2160.0,2169.9,2144.5,2153.6,7.86091,NSE:GLENMARK-EQ,2025-07-30,2064.7454432558925,1861.7279691104363,1588.4832848435549,1.1090478724678887,1.1720160903637034,0.9587413833840511,0.8644724968009084,0.7375943930365689,76.07605516088597,75.77142857142864,0.035183612821057135,0.5041272791210074,-0.20389249304912377,1.1794205052005986,0.3582677165354282,0.09267840593141798,0.22804486433655866,-0.7774338692838637,-1.3886001631923641,1.2541103921809935,1.8985802522292559,0,6.400000000000091,25.40000000000009,9.900000000000091,9.099999999999909,0,1,0.25196850383781033,0.38976377937411094,0.35826771639437793,0,0,0,0.011794205052005987,False,0,0.6166524319518183,2120.0,9,1.5601783060921206,2284.8,3,6.0921248142645,,,,
24132,412.0,417.55,401.0,402.85,14.81677,NSE:GMDCLTD-EQ,2025-07-30,413.16640337344364,392.0261924539099,342.7389682775903,1.0539255063219255,1.1438039696040663,1.0256085475324404,0.9731319162316244,0.85078557348291,54.943639291465374,21.117857142857144,0.05242114221883366,0.36620945623697676,-2.0068109948917536,4.1082288693061955,0.11178247734139103,0.2189248358063676,-5.666783748975527,-10.70680490173869,-13.559997751293976,-0.023774909677677987,3.8128179001799345,0,9.149999999999977,16.55000000000001,5.550000000000011,1.8500000000000227,0,1,0.5528700903003788,0.33534743182154275,0.11178247727384874,0,0,0,0.04108228869306196,True,1,0.4479012315779943,380.8,9,5.473501303214599,422.2,13,4.803276653841372,,,,
24255,114.7,116.3,112.69,114.02,7.0881,NSE:GMRP&UI-EQ,2025-07-30,114.81305681751584,114.26624929652337,111.34441027385624,1.0047853808483158,1.0262414522245054,1.0069554185012792,1.0021597026532483,0.976534031519525,47.13203463203463,3.7435714285714274,0.0328325857618964,0.3697303372690141,-0.026304252520825196,3.1661112085599012,0.36842105263157854,0.5699254712845293,-0.12905034131187768,-2.1972368875218433,-3.432698525049232,2.0284956765402495,3.4086459616393396,0,0.6800000000000068,3.6099999999999994,1.5999999999999943,1.3299999999999983,0,1,0.1883656504477425,0.4432132951711528,0.3684210516110216,0,0,0,0.03166111208559901,False,0,0.28099504498055233,112.12,29,1.6663743202946775,114.25,24,0.20171899666725485,,,,
24378,540.0,555.0,540.0,546.2,2.86202,NSE:GNFC-EQ,2025-07-30,544.8243131769335,539.2918742087145,535.2256888369451,1.010258710047016,1.00759714164805,0.9974813496465278,0.9873523877860023,0.9799078887531033,50.2286087524494,11.489285714285732,0.021034942721138285,0.4146735333728434,1.1481481481481566,2.7462467960454044,0.4133333333333364,0.0,0.560304884410282,-1.6530403771107094,-2.9724099625887552,2.875568653401145,4.359987822757437,1,6.2000000000000455,15.0,8.799999999999955,0.0,1,0,0.4133333330577808,0.5866666662755525,0.0,0,0,0,0.027462467960454044,False,0,0.4712400905679398,533.2,27,2.380080556572684,560.0,38,2.5265470523617637,,,,
24501,362.65,376.0,356.85,371.1,13.42966,NSE:GODIGIT-EQ,2025-07-30,352.11382144882555,341.6224591179606,316.4595727152014,1.0307103998898455,1.0795137470068084,0.9488381068413515,0.9205671223873904,0.8527609073435768,72.11246200607906,11.374999999999991,0.03065211533279437,1.020008873010678,2.8547671840354796,5.160334141740764,0.744125326370758,0.5127494456762655,4.0525636951604715,-0.08372576325829346,-2.4787291418312116,8.546107135680481,11.521493556586003,1,8.450000000000045,19.149999999999977,4.899999999999977,5.7999999999999545,1,0,0.4412532634771552,0.2558746734956259,0.30287206250502563,0,0,0,0.05160334141740764,False,1,1.0,337.35,19,9.094583670169765,389.65500000000003,1,5.000000000000002,,,,
24624,847.9,856.2,826.8,838.85,3.22427,NSE:GODREJAGRO-EQ,2025-07-30,811.1544439979544,788.7531054835283,756.9327895070376,1.0284009512719363,1.0420384959108644,0.9669838993836257,0.9402790790767459,0.9023458180926716,77.28719172633257,25.16785714285715,0.030002809969430947,0.9951332061290876,-0.5040920412762424,3.5047982356798104,0.40986394557823236,0.569327481911986,-0.6627614137857561,-3.351577048942351,-4.941184825190064,2.179944381757642,4.018940867244036,0,9.049999999999955,29.40000000000009,8.300000000000068,12.050000000000068,0,1,0.30782312914699644,0.28231292507404465,0.4098639454388228,0,0,0,0.0350479823567981,False,0,0.8085002758302569,827.0,4,1.412648268462779,880.7925,1,5.0,,,,
24747,1215.4,1220.1,1202.3,1216.6,18.93697,NSE:GODREJCP-EQ,2025-07-30,1231.577101103289,1225.5045973664744,1176.762699788009,1.0049551048195688,1.0414203284886971,1.0123106206668495,1.0073192482052231,0.9672552192898316,21.573398215734017,20.91428571428571,0.017190765834527135,1.6011121917670248,0.49562200561704944,1.4630938681571557,0.8033707865168535,0.3964976044936546,-0.23343921013356927,-1.3826424804386541,-2.079484264893768,0.9428635403381872,1.6835483607825212,0,1.199999999999818,17.799999999999955,3.5,13.100000000000136,1,0,0.06741573029919459,0.19662921337268072,0.7359550557663269,1,0,0,0.014630938681571557,False,0,0.291889165632704,1202.2,21,1.183626500082185,1286.0,33,5.70442216011837,,,,
24870,1121.0,1141.2,1110.6,1138.2,0.57885,NSE:GODREJIND-EQ,2025-07-30,1149.788489078297,1168.682298909425,1073.006168371641,0.9838332369295238,1.0891664310588065,1.010181417218676,1.026781144710442,0.9427219894321217,51.13268608414241,32.8357142857143,0.028848808896252243,0.15195566428028326,1.8796992481203008,2.688455455983143,0.901960784313726,0.34013605442176464,1.3354700854700854,-0.6214694297076312,-1.7931422932983874,3.371028974948463,4.669980572324649,1,17.200000000000045,30.600000000000136,3.0,10.400000000000091,1,0,0.5620915030842828,0.09803921565423511,0.3398692809346847,0,0,0,0.026884554559831433,False,0,0.508746773641622,1090.6,23,4.182041820418216,1184.0,27,4.023897381830957,,,,
24993,2160.0,2166.7,2118.6,2129.4,3.872,NSE:GODREJPROP-EQ,2025-07-30,2267.327673325443,2275.6715253267207,2248.5268716420633,0.9963334550226532,1.0120721944785271,1.0647730221308551,1.0686914273160142,1.0559438675880826,39.443889443889454,62.91428571428576,0.029545546029062533,0.4308543238134186,-1.1925200686742992,2.258852258852255,0.22453222453222874,0.2273676395526932,-3.6360125745937557,-7.473247961295927,-9.694842868998316,0.5332660110974137,3.294296059931092,0,30.59999999999991,48.09999999999991,6.699999999999818,10.800000000000182,0,1,0.6361746360423747,0.1392931392641767,0.22453222448554844,0,0,0,0.022588522588522546,True,1,0.03258979095164166,2100.0,20,1.3806706114398466,2218.4,10,4.179581102658025,,,,
25116,309.6,310.95,303.7,308.5,1.08784,NSE:GOKULAGRO-EQ,2025-07-30,310.2683777375721,295.72279614370734,285.3978381825755,1.049186541529914,1.0361774217593291,1.0057321806728432,0.9585828075971065,0.9251145484038105,45.24744697564807,12.885714285714284,0.041768927992590875,0.23757242493125,-0.27476967835785443,2.3500810372771475,0.6620689655172429,0.08081461128171973,-0.16719702281429855,-3.3222870384801193,-5.173752832492275,3.2007739556260044,5.397490321196439,0,1.1000000000000227,7.25,1.349999999999966,4.800000000000011,0,1,0.15172413772176294,0.18620689629488232,0.6620689646040444,0,0,0,0.023500810372771474,False,0,0.33199742665042425,295.8,10,4.1166936790923785,320.25,11,3.8087520259319287,,,,
25239,335.4,342.05,335.0,336.6,1.58575,NSE:GOLDIAM-EQ,2025-07-30,345.95572856314806,353.62466537828146,403.98541901251724,0.9783133430273316,0.8753401700553074,1.027794796681961,1.0505783285153936,1.2001943523841867,46.092037983929906,10.049999999999995,0.02985739750445631,0.3786719538178539,0.3577817531306039,2.094474153297686,0.22695035460993193,0.0,-1.5127132281943878,-3.6398431785683063,-4.908673057881121,0.710448484630906,2.134786968863476,0,1.2000000000000455,7.050000000000011,5.449999999999989,0.39999999999997726,1,0,0.17021276571601643,0.7730496442935437,0.056737588572000106,0,0,1,0.02094474153297686,True,1,0.22106940540947959,319.77,1,5.000000000000012,339.1,4,0.7427213309566251,,,,
25362,195.0,197.4,194.0,195.37,16.0154,NSE:GPIL-EQ,2025-07-30,189.77935505986483,188.4427581542647,184.8929736530048,1.0070928536532349,1.0191991314279034,0.9713843223620046,0.9645429603023223,0.9463734127706648,65.90049461739889,4.800000000000003,0.024568766955008463,1.2305894253954028,0.6335634078500145,1.7402876593131011,0.4029411764705889,0.4429792932935066,1.4803656762933841,-0.39326738633809166,-1.5166148936195882,3.4258372638363266,4.665475489946089,1,0.37000000000000455,3.4000000000000057,2.030000000000001,1.0,1,0,0.10882352909169667,0.5970588217733558,0.2941176461937711,0,0,0,0.01740287659313101,False,0,0.8739619363256015,191.94,19,1.7556431386599818,197.61,20,1.1465424579003987,,,,
25485,159.65,162.11,158.16,158.72,5.95711,NSE:GPPL-EQ,2025-07-30,159.77937865892812,156.58582777448657,150.3265686925588,1.020394890967022,1.0416377433235302,1.0066745127200614,0.9865538544259487,0.9471179983150125,54.19485791610281,4.509285714285714,0.028410318260368665,0.2420891269470645,-0.5887510960791668,2.488659274193559,0.14177215189873413,-0.006263309532751412,-1.3659130737394247,-4.51657304012927,-6.364411869160307,1.999766079165486,4.196344987585965,0,0.9300000000000068,3.950000000000017,2.460000000000008,0.5600000000000023,0,1,0.23544303737862593,0.6227848085499113,0.14177215153981731,0,0,0,0.024886592741935592,True,1,0.4411287861488628,158.43,26,0.18271169354838207,165.14,18,4.044858870967734,,,,
25608,166.0,173.91,165.32,172.77,2.90963,NSE:GPTHEALTH-EQ,2025-07-30,163.91069843577293,158.99590876168588,158.11297900805403,1.0309114222646676,1.0055841699977512,0.9487219912934706,0.9202749827035126,0.9151645482899463,59.17946796553017,7.057142857142856,0.04084703858970224,0.6815642929206449,3.5418914059690736,4.971927996758698,0.8672875436554149,-0.5154021335251191,4.624968207380739,0.6213828058205939,-1.702451113890944,8.96034954091643,11.823023146034636,1,6.77000000000001,8.590000000000003,1.1399999999999864,0.6800000000000068,1,0,0.7881257266727298,0.13271245619008862,0.07916181597303706,0,0,0,0.04971927996758698,False,0,0.7417678552018663,172.05,4,0.4167390171904838,176.75,5,2.3036406783585055,,,,
25731,492.0,497.5,487.65,492.15,9.55819,NSE:GRANULES-EQ,2025-07-30,485.7892744968717,491.79448107996154,512.9059435310533,0.98778919484842,0.9588395051424988,0.9870756364865828,0.9992776208065866,1.0421740191629651,58.49143914854234,14.210714285714289,0.028874762340169235,1.056404957175114,0.3466204506065835,2.001422330590272,0.4568527918781715,0.31603629320012466,2.7267161126031234,-0.14360464915742174,-1.8380932555732885,5.76693221883039,7.736784685432574,1,0.14999999999997726,9.850000000000023,5.350000000000023,4.350000000000023,1,0,0.01522842638047641,0.5431472075704099,0.44162436503388514,1,0,0,0.020014223305902717,False,0,0.6656705456426146,489.75,28,0.4876562023773194,517.45,16,5.140709133394304,,,,
25854,551.4,561.35,551.4,554.7,3.38032,NSE:GRAPHITE-EQ,2025-07-30,561.0102188127206,548.0076504908775,503.1181484719517,1.0237269832094427,1.0892225855005673,1.0113759127685606,0.9879351910778393,0.907009461820717,45.76415495955728,18.085714285714296,0.03260449663910996,0.31178336391072886,0.7812500000000124,1.7937623940869019,0.33165829145729175,0.1816860465116279,-0.2553405739768322,-3.467965965453473,-5.351327103390569,3.17848128790258,5.420619148010592,0,3.300000000000068,9.950000000000045,6.649999999999977,0.0,1,0,0.33165829112396683,0.668341707871008,0.0,0,0,0,0.017937623940869018,False,0,0.30225129241725013,548.8,15,1.063638002523903,576.0,16,3.8399134667387695,,,,
25977,2740.0,2794.0,2733.1,2758.6,7.72901,NSE:GRASIM-EQ,2025-07-30,2749.1041729777485,2728.3308448825774,2618.4183492110224,1.0076139329415033,1.0419766748520816,0.9965577368874605,0.9890273489750516,0.9491837704672741,46.69338677354711,47.75714285714285,0.017312094126420232,0.9751785398316958,0.5687203791469161,2.207641557311683,0.4187192118226595,-0.10936930368209989,0.9741384779818479,-0.7835626472112509,-1.8392164843693566,2.7952410665037988,3.95351713419205,1,18.59999999999991,60.90000000000009,35.40000000000009,6.900000000000091,1,0,0.30541871916166985,0.5812807880818921,0.11330049259223442,0,0,0,0.022076415573116834,False,0,0.4803102347130296,2742.0,28,0.6017545131588454,2787.3,32,1.0403828028710314,,,,
26100,1882.3,1949.0,1862.1,1898.0,8.74077,NSE:GRAVITA-EQ,2025-07-30,1798.470137393356,1806.650226612916,1886.4096744044275,0.9954722341385936,0.957718914998306,0.9475606624833277,0.9518705092797239,0.9938934006345772,65.26526526526527,52.7714285714286,0.027803703146168916,2.1230472964524334,1.6386419620863184,4.578503688092734,0.4131185270425783,0.7979008246760128,2.776444086654223,-1.5763479563384757,-4.085951923849842,7.532055845963023,10.69648423766827,1,15.700000000000045,86.90000000000009,51.0,20.200000000000045,1,0,0.18066743381120087,0.5868814728898865,0.23245109318383791,0,0,0,0.04578503688092734,False,0,0.9445833966682589,1818.0,26,4.214963119072708,1909.9,15,0.6269757639620701,,,,
26223,199.9,215.9,197.2,212.11,148.18567,NSE:GREAVESCOT-EQ,2025-07-30,204.31078001960134,205.04547066525154,227.0834110110385,0.99641693794422,0.9029522224997947,0.9632303051228199,0.9666940298206191,1.0705926689502545,58.43273995228485,7.327857142857143,0.03454743832378079,8.5039452652897,6.6415284062342925,8.816180283815008,0.7973262032085567,0.5027652086475616,3.7649084700656643,-0.312995856017202,-2.675950236673025,8.19067306728084,11.118689806344094,1,12.210000000000008,18.700000000000017,3.789999999999992,2.700000000000017,1,0,0.6529411761214217,0.2026737966830615,0.14438502666075745,0,0,0,0.08816180283815009,False,1,0.9022408245838939,209.68,17,1.1456319834048403,216.75,19,2.187544198764785,,,,
26346,326.0,327.7,310.2,319.95,2.97538,NSE:GREENPANEL-EQ,2025-07-30,300.2765064593491,283.2759990329766,292.93169098898966,1.0600139351177205,0.9670377352364514,0.9385107249862451,0.8853758369525757,0.9155545897452404,82.73757628596341,12.639285714285709,0.03950394034782219,0.7687157209493054,-2.245646196150328,5.46960462572277,0.5571428571428572,-0.39718912312863164,-0.6880496637351361,-3.5472039391046697,-5.232759046255621,2.345790904728895,4.314513937944886,1,6.050000000000011,17.5,1.6999999999999886,9.75,0,1,0.34571428551673533,0.09714285708734628,0.5571428568244897,0,0,0,0.054696046257227696,False,1,0.8562623226310373,297.8,5,6.922956711986241,335.9475,1,5.000000000000001,,,,
26469,370.5,374.05,366.45,372.8,6.62678,NSE:GRMOVER-EQ,2025-07-30,373.68805176358353,354.73652625041024,296.82620963669,1.0534242292822007,1.1950983933817751,1.0023821130997412,0.9515464759935897,0.7962076438752415,42.663656884875834,10.582142857142859,0.02838557633353771,0.9264146515209222,0.620782726045887,2.0386266094420664,0.8355263157894742,0.0,-0.542463317029783,-2.387789815705448,-3.4940020711167383,1.3739781590924323,2.5953109429586183,0,2.3000000000000114,7.600000000000023,1.25,4.050000000000011,1,0,0.30263157854916956,0.16447368399411308,0.5328947361409279,0,0,0,0.020386266094420662,False,0,0.23455029269305702,358.6,11,3.809012875536478,376.35,10,0.9522532188841231,,,,
26592,2506.0,2574.9,2500.9,2556.3,5.93948,NSE:GRSE-EQ,2025-07-30,2689.2359817085157,2692.7600227815983,2147.7792037475892,0.9986912903328674,1.2537415475869633,1.052003278843843,1.0533818498539287,0.8401905894251805,23.452362388897555,91.57142857142854,0.03582186307218579,0.21079150971882554,2.547336328626444,2.8948089034933298,0.7486486486486499,0.5295250320924189,0.4258562303080836,-3.106144919366555,-5.166702639239264,4.225097834109271,6.719366598871369,1,50.30000000000018,74.0,18.59999999999991,5.099999999999909,1,0,0.6797297296378769,0.25135135131738373,0.06891891890960433,0,0,0,0.0289480890349333,False,0,0.2622627718274317,1790.0,2,29.97691976685053,2841.7,1,11.164573798067504,,,,
26715,206.83,211.85,205.5,207.58,21.74546,NSE:GSFC-EQ,2025-07-30,203.44755567729393,201.9164731225041,199.2043529173101,1.0075827520712533,1.0136147637613109,0.9800922809388858,0.972716413539378,0.9596509919901247,54.00213447171824,5.118571428571428,0.02465830729632637,1.741711191963318,1.145056765580092,3.0590615666249126,0.3275590551181125,0.7796131169907045,1.875754571599644,-1.0641395873557673,-2.7971003023601106,4.9957183314593125,7.020576636641993,1,0.75,6.349999999999994,4.269999999999982,1.3300000000000125,1,0,0.11811023603447218,0.6724409438229254,0.2094488185677993,0,0,0,0.030590615666249127,False,0,0.7934438962406304,196.0,13,5.578572116774262,209.05,32,0.7081607091241925,,,,
26838,117.75,119.39,114.02,114.56,1.15528,NSE:GSLSU-EQ,2025-07-30,119.66415336498058,120.28088161410483,123.529703923187,0.9948725995283033,0.97370007208062,1.0445544113563248,1.0499378632516134,1.0782969965361993,49.756637168141594,6.714999999999998,0.0586155726256983,0.37986072650172364,-1.7495711835334409,4.687500000000004,0.10055865921787817,0.9862778730703308,-3.324894514767931,-6.711100499571178,-8.68706732766517,0.31639595133674603,2.7063334018281324,0,3.1899999999999977,5.3700000000000045,1.6400000000000006,0.5400000000000063,0,1,0.5940409672364219,0.30540037187076263,0.1005586590306181,0,0,0,0.04687500000000004,True,1,0.3540535737559235,113.74,20,0.7157821229050344,124.0,14,8.24022346368715,,,,
26961,319.5,323.95,319.5,323.3,2.49401,NSE:GSPL-EQ,2025-07-30,327.84362426083834,327.46197299483197,327.58698245408436,1.0011654827048038,0.9996183930804701,1.0140538950226983,1.0128734085828393,1.0132600756389865,44.88095238095239,7.846428571428561,0.024269806902036995,0.3953611733486294,0.732201277457555,1.3764305598515274,0.8539325842696677,-0.4517837669418877,-0.5924073466710253,-2.32476918574566,-3.3651716481244662,1.2025141713779461,2.344176532994216,0,3.8000000000000114,4.449999999999989,0.6499999999999773,0.0,1,0,0.853932582350718,0.14606741540209095,0.0,0,0,0,0.013764305598515275,False,0,0.20852311482563096,321.35,26,0.603154964429319,334.6,38,3.4952056913083855,,,,
27084,451.95,455.3,447.65,448.5,1.84867,NSE:GUJGASLTD-EQ,2025-07-30,466.2238728799612,465.3350300953635,461.3344331117685,1.0019101136323556,1.0086717935979987,1.039518111215075,1.0375362989863177,1.0286163503049464,32.58426966292136,10.264285714285709,0.02288580984233157,0.48110892683772566,-0.7413964811331244,1.7056856187291045,0.11111111111111359,0.022131238242772133,-2.75930851063829,-5.174324547657564,-6.607283104872269,-0.21806672226173984,1.4193813907683888,0,3.4499999999999886,7.650000000000034,3.3500000000000227,0.8500000000000227,0,1,0.4509803915673424,0.43790849615959776,0.11111111096587031,0,0,0,0.017056856187291046,True,1,0.03302742117517139,445.05,21,0.7692307692307667,461.6,30,2.9208472686733606,,,,
27207,2597.0,2597.0,2597.0,2597.0,0.48263,NSE:GVT&D-EQ,2025-07-30,2418.7446645084588,2275.17829764982,1932.1752047037342,1.0631011499217173,1.1775217341114153,0.9313610567995606,0.8760794369079014,0.744002774240945,63.98387725913403,95.90714285714287,0.03692997414599263,0.09420909683960425,4.997169887604104,0.0,0.5,4.997169887604104,4.734634618486856,0.9927780636063949,-1.188214573387624,8.764436835168489,11.41279749941119,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,0,0,0.0,False,0,1.0,2464.0,2,5.121293800539084,2726.85,1,4.9999999999999964,,,,
27330,4525.0,4560.0,4500.9,4545.0,7.27643,NSE:HAL-EQ,2025-07-30,4731.278031623644,4759.478852680292,4352.265557662039,0.9940748090432702,1.0935635221755635,1.0409852654837501,1.0471900665963239,0.9575941821038589,24.925575101488477,97.39285714285708,0.021428571428571415,0.5027727564124268,1.0449088483770563,1.3003300330033083,0.7461928934010168,0.6002667852378835,-0.5019053137163728,-3.2936145160206856,-4.941380587745744,2.4557766753514354,4.372554000300298,0,20.0,59.100000000000364,15.0,24.100000000000364,1,0,0.33840947540805044,0.25380710655603783,0.40778341786670697,0,0,0,0.013003300330033083,False,0,0.14501450927069862,4401.0,8,3.1683168316831685,4785.0,7,5.2805280528052805,,,,
27453,622.45,629.65,619.0,622.15,2.81583,NSE:HAPPSTMNDS-EQ,2025-07-30,623.0038052294465,623.0879849433948,643.6558061898014,0.9998648991539197,0.9680453107878256,1.0013723462660877,1.0015076507970662,1.0345669150362475,45.84882280049564,13.617857142857165,0.021888382452555116,0.28079343133456175,0.45208686526196085,1.711805834605799,0.29577464788732244,0.500524743682897,0.7927550397727553,-2.472535080782497,-4.386181775932997,4.284267812079238,6.564856486722058,1,0.3000000000000682,10.649999999999977,7.199999999999932,3.1499999999999773,0,1,0.028169014058063727,0.6760563373933693,0.29577464760959976,1,0,0,0.01711805834605799,False,0,0.40568271657835764,592.0,30,4.846098207827691,632.8,21,1.711805834605799,,,,
27576,450.05,463.45,448.0,460.2,1.49917,NSE:HARIOMPIPE-EQ,2025-07-30,454.1398170819663,430.9429486801779,425.3740517322227,1.0538281655909025,1.0130917645899586,0.9868314147804571,0.9364253556718338,0.9243243192790584,51.60530191458025,23.43214285714285,0.05091730303594709,0.26713437024360065,2.734680209844849,3.3572359843546264,0.7896440129449837,0.4688023216876934,-0.9299922500645813,-6.0265718954922365,-8.921263203893464,4.751106863200567,8.59846390516961,0,10.149999999999977,15.449999999999989,3.25,2.0500000000000114,1,0,0.6569579283773724,0.2103559869188636,0.1326860840565147,0,0,0,0.033572359843546264,False,0,0.5139127628192093,443.8,7,3.563667970447627,483.21000000000004,1,5.000000000000011,,,,
27699,1512.9,1532.4,1506.0,1528.0,7.04672,NSE:HAVELLS-EQ,2025-07-30,1536.328504593689,1542.8427123833826,1549.8010337308094,0.9957777887937582,0.995510184084291,1.0054505920115766,1.0097138170048316,1.0142676922322051,49.57648231190831,29.207142857142895,0.01911462228870608,0.7012933649299099,1.171952592200228,1.7277486910994824,0.8333333333333305,0.17215122823281045,-0.1281079243901825,-2.1533812346322203,-3.364056564407551,1.982777458228769,3.3320669294240703,0,15.099999999999909,26.40000000000009,4.400000000000091,6.900000000000091,1,0,0.5719696967530363,0.1666666666035382,0.26136363626463754,0,0,0,0.017277486910994823,False,0,0.39272417669585746,1511.1,44,1.106020942408383,1567.05,41,2.555628272251306,,,,
27822,580.95,593.8,579.35,582.2,7.04281,NSE:HBLENGINE-EQ,2025-07-30,592.5364485890534,585.4956742259747,565.9136815451349,1.0120253225993285,1.034602437296399,1.0177541198712698,1.005660725224965,0.9720262479304961,32.25098727512068,15.517857142857142,0.026653825391372624,0.429753915280947,0.4659188955996627,2.4819649604946634,0.1972318339100371,0.2502157031924151,1.4162035988642492,-1.3825916729438785,-3.0357859905530717,4.378500610547884,6.296681670285661,1,1.25,14.449999999999932,11.599999999999909,1.6000000000000227,1,0,0.0865051902515539,0.802768165534414,0.11072664352199058,1,0,0,0.024819649604946634,True,1,0.2569569455897128,558.3,13,4.105118515973907,596.65,19,2.4819649604946634,,,,
